year,id_,indus10,polviews,racdif1,racdif2,racdif3,racdif4,workwhts,workblks,workhsps,intlwhts,intlblks,intlhsps,marblk,marhisp,marwht,letin1a
2022,1693,Business support services,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1694,Truck transportation,Extremely conservative,NO,NO,NO,NO,HARDWORKING,HARDWORKING,.x:  Not available in this release,INTELLIGENT,INTELLIGENT,INTELLIGENT,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1695,Printing and related support activities,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a lot
2022,1696,Administration of human resource programs,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Increased a little
2022,1697,Business support services,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1698,Computer systems design and related services,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,5,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1699,Construction,Conservative,YES,YES,YES,YES,4,LAZY,.x:  Not available in this release,INTELLIGENT,UNINTELLIGENT,INTELLIGENT,OPPOSE,STRONGLY FAVOR,FAVOR,Reduced a lot
2022,1700,Postal Service,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,5,5,.x:  Not available in this release,INTELLIGENT,INTELLIGENT,INTELLIGENT,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot
2022,1701,Real estate,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,2,5,.x:  Not available in this release,5,3,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1702,"Drinking places, alcoholic beverages",Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Increased a little
2022,1703, Restaurants and other food services,Extremely liberal,YES,NO,NO,NO,4,3,.x:  Not available in this release,3,6,6,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a little
2022,1704,Hospitals,"Moderate, middle of the road",YES,NO,NO,YES,4,4,.x:  Not available in this release,4,4,.d:  Do not Know/Cannot Choose,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot
2022,1705,Traveler accommodation,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,2,2,.x:  Not available in this release,5,5,4,STRONGLY FAVOR,STRONGLY FAVOR,.d:  Do not Know/Cannot Choose,Reduced a little
2022,1706,Aerospace product and parts manufacturing,"Moderate, middle of the road",YES,NO,YES,NO,LAZY,HARDWORKING,.x:  Not available in this release,3,5,5,FAVOR,FAVOR,NEITHER FAVOR NOR OPPOSE,Increased a little
2022,1707,Not specified retail trade,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a little
2022,1708,Construction,Extremely conservative,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,HARDWORKING,4,.x:  Not available in this release,INTELLIGENT,4,4,STRONGLY OPPOSE,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Reduced a little
2022,1709,Construction,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a little
2022,1710,"Justice, public order, and safety activities",Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a little
2022,1711,Executive offices and legislative bodies,Slightly liberal,YES,NO,YES,NO,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,.d:  Do not Know/Cannot Choose
2022,1712,National security and international affairs,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,5,3,.x:  Not available in this release,5,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2022,1713,National security and international affairs,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2022,1714,"Active duty military personnel, all other",Extremely conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,5,.x:  Not available in this release,4,4,4,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2022,1715,Not specified manufacturing industries,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Remain the same as it is
2022,1716,Services to buildings and dwellings,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Increased a lot
2022,1717,Elementary and secondary schools,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,.x:  Not available in this release,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot
2022,1718,"Independent artists, performing arts, spectator sports, and related industries",Extremely conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a lot
2022,1719,Hospitals,"Moderate, middle of the road",NO,NO,NO,NO,2,2,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1720,.n:  No answer,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,3,NEITHER FAVOR NOR OPPOSE,FAVOR,FAVOR,Remain the same as it is
2022,1721,Real estate,"Moderate, middle of the road",NO,NO,NO,YES,3,3,.x:  Not available in this release,5,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,.d:  Do not Know/Cannot Choose
2022,1722,.i:  Inapplicable,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,3,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2022,1723,Traveler accommodation,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Remain the same as it is
2022,1724,Motor vehicles and motor vehicle equipment manufacturing,Conservative,YES,NO,YES,NO,5,3,.x:  Not available in this release,6,6,6,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1725, Restaurants and other food services,Extremely liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,HARDWORKING,.x:  Not available in this release,4,4,4,STRONGLY FAVOR,FAVOR,NEITHER FAVOR NOR OPPOSE,Increased a lot
2022,1726,Cut and sew apparel manufacturing,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a lot
2022,1727,Construction,Extremely liberal,YES,NO,YES,NO,4,4,.x:  Not available in this release,4,4,4,FAVOR,STRONGLY FAVOR,FAVOR,Increased a lot
2022,1728,Real estate,Extremely liberal,YES,NO,YES,NO,6,3,.x:  Not available in this release,6,5,3,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1729,Construction,Liberal,NO,NO,NO,NO,HARDWORKING,4,.x:  Not available in this release,UNINTELLIGENT,2,3,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a little
2022,1730, Restaurants and other food services,Conservative,YES,NO,NO,NO,4,3,.x:  Not available in this release,INTELLIGENT,INTELLIGENT,INTELLIGENT,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2022,1731,Bus service and urban transit,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,5,.x:  Not available in this release,2,3,4,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,FAVOR,Increased a little
2022,1732,Warehousing and storage,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a lot
2022,1733,Construction,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Increased a lot
2022,1734,Not specified manufacturing industries,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2022,1735,Automobile dealers,Conservative,NO,NO,NO,NO,4,4,.x:  Not available in this release,6,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1736,Elementary and secondary schools,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Increased a little
2022,1737,Outpatient care centers,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a little
2022,1738,"Architectural, engineering, and related services",Extremely conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a lot
2022,1739,Elementary and secondary schools,Extremely conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,5,.x:  Not available in this release,4,4,4,FAVOR,FAVOR,FAVOR,Reduced a lot
2022,1740,.i:  Inapplicable,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,INTELLIGENT,INTELLIGENT,INTELLIGENT,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1741,Offices of dentists,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a lot
2022,1742,Insurance carriers and related activities,"Moderate, middle of the road",NO,NO,NO,YES,3,5,.x:  Not available in this release,5,3,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1743,Couriers and messengers,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,6,.x:  Not available in this release,5,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1744,Construction,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,OPPOSE,OPPOSE,OPPOSE,Reduced a lot
2022,1745,Construction,Slightly conservative,YES,NO,NO,NO,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1746, Restaurants and other food services,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2022,1747,Beauty salons,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,3,3,.x:  Not available in this release,5,4,2,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,.d:  Do not Know/Cannot Choose
2022,1748,"Securities, commodities, funds, trusts, and other financial investments","Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a lot
2022,1749,Hospitals,"Moderate, middle of the road",NO,NO,YES,NO,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2022,1750,Elementary and secondary schools,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Remain the same as it is
2022,1751,"Management, scientific, and technical consulting services",Liberal,YES,NO,YES,NO,5,3,.x:  Not available in this release,5,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2022,1752,Wired telecommunications carriers,Liberal,YES,NO,YES,NO,3,3,.x:  Not available in this release,INTELLIGENT,INTELLIGENT,INTELLIGENT,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a lot
2022,1753,"Colleges and universities, including junior colleges",Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2022,1754,Crop production,Extremely liberal,YES,NO,YES,NO,4,4,.x:  Not available in this release,4,4,4,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2022,1755,Other health care services,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Remain the same as it is
2022,1756,Executive offices and legislative bodies,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1757,Landscaping services,Slightly liberal,YES,NO,YES,NO,4,4,.x:  Not available in this release,4,4,3,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2022,1758,Hospitals,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,5,4,.x:  Not available in this release,5,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2022,1759,Nursing care facilities,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Increased a lot
2022,1760,Elementary and secondary schools,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a lot
2022,1761,Administration of economic programs and space research,Extremely liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a lot
2022,1762, Restaurants and other food services,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,3,5,.x:  Not available in this release,6,5,INTELLIGENT,FAVOR,FAVOR,FAVOR,Increased a little
2022,1763,Elementary and secondary schools,Conservative,NO,NO,NO,NO,4,4,.x:  Not available in this release,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2022,1764,Medical equipment and supplies manufacturing,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,4,5,.x:  Not available in this release,3,4,4,OPPOSE,NEITHER FAVOR NOR OPPOSE,OPPOSE,Reduced a lot
2022,1765,"Coating, engraving, heat treating and allied activities","Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.x:  Not available in this release,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Reduced a little
